scheme_code,scheme_name,date,nav
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-01-2017,79.92000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-01-2017,80.95000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-01-2017,80.81000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-01-2017,80.22000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-01-2017,80.36000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-01-2017,80.39000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-01-2017,80.38000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-01-2017,80.07000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-01-2017,78.85000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-01-2017,78.26000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-01-2017,78.23000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-01-2017,78.64000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-01-2017,77.76000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-01-2017,77.61000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-01-2017,77.08000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-12-2016,76.60000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-12-2016,76.07000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-12-2016,75.20000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-12-2016,74.76000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-12-2016,73.50000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-12-2016,74.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-12-2016,75.26000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-12-2016,76.36000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-12-2016,76.36000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-12-2016,76.87000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-12-2016,77.15000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-12-2016,77.35000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-12-2016,77.46000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-12-2016,77.93000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-12-2016,77.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-12-2016,78.89000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-12-2016,78.76000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-12-2016,77.54000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-12-2016,77.99000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-12-2016,77.79000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-12-2016,77.31000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-12-2016,78.48000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-11-2016,79.26000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-11-2016,78.27000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-11-2016,77.89000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-11-2016,77.78000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,24-11-2016,76.33000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-11-2016,76.90000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-11-2016,76.29000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-11-2016,75.42000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-11-2016,77.36000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-11-2016,77.09000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-11-2016,77.14000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-11-2016,76.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-11-2016,80.24000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-11-2016,83.01000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-11-2016,81.79000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-11-2016,83.60000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-11-2016,83.17000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-11-2016,82.38000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-11-2016,83.27000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-11-2016,83.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-11-2016,85.17000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-10-2016,84.90000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-10-2016,84.24000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-10-2016,85.02000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-10-2016,85.62000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,24-10-2016,85.65000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-10-2016,85.49000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-10-2016,85.42000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-10-2016,85.12000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-10-2016,85.36000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-10-2016,84.28000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-10-2016,84.79000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-10-2016,84.25000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-10-2016,85.37000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-10-2016,85.22000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-10-2016,85.30000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-10-2016,85.70000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-10-2016,85.82000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-10-2016,85.56000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-09-2016,83.90000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-09-2016,82.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-09-2016,84.62000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-09-2016,83.70000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-09-2016,83.59000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-09-2016,84.43000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-09-2016,84.71000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-09-2016,83.60000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-09-2016,83.72000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-09-2016,83.87000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-09-2016,83.61000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-09-2016,83.58000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-09-2016,83.56000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-09-2016,83.03000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-09-2016,84.90000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-09-2016,85.89000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-09-2016,85.63000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-09-2016,85.82000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-09-2016,84.33000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-09-2016,84.06000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,31-08-2016,84.16000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-08-2016,83.79000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-08-2016,82.73000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-08-2016,82.53000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-08-2016,82.50000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,24-08-2016,82.96000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-08-2016,82.63000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-08-2016,82.71000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-08-2016,82.97000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-08-2016,82.67000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-08-2016,81.81000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-08-2016,81.56000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-08-2016,81.49000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-08-2016,80.75000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-08-2016,80.79000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-08-2016,81.82000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-08-2016,82.05000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-08-2016,81.63000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-08-2016,80.48000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-08-2016,80.27000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-08-2016,81.04000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-08-2016,81.49000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-07-2016,81.17000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-07-2016,81.17000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-07-2016,80.76000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-07-2016,80.29000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-07-2016,80.44000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-07-2016,79.65000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-07-2016,79.12000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-07-2016,79.37000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-07-2016,79.03000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-07-2016,78.97000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-07-2016,79.25000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-07-2016,79.55000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-07-2016,79.31000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-07-2016,79.77000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-07-2016,79.39000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-07-2016,78.32000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-07-2016,78.21000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-07-2016,78.36000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-07-2016,78.70000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-07-2016,78.28000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-06-2016,77.60000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-06-2016,76.69000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-06-2016,75.87000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-06-2016,75.48000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,24-06-2016,75.27000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-06-2016,76.62000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-06-2016,76.02000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-06-2016,76.28000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-06-2016,76.18000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-06-2016,75.64000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-06-2016,75.49000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-06-2016,76.02000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-06-2016,75.51000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-06-2016,75.33000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-06-2016,75.59000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-06-2016,75.90000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-06-2016,76.37000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-06-2016,76.26000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-06-2016,75.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-06-2016,75.68000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-06-2016,75.47000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-06-2016,75.06000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,31-05-2016,75.12000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-05-2016,75.28000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-05-2016,74.92000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-05-2016,74.20000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-05-2016,73.20000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,24-05-2016,71.99000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-05-2016,72.06000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-05-2016,72.30000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-05-2016,72.66000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-05-2016,73.31000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-05-2016,73.43000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-05-2016,73.29000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-05-2016,72.85000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-05-2016,73.23000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-05-2016,72.85000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-05-2016,72.94000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-05-2016,72.90000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-05-2016,71.79000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-05-2016,71.94000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-05-2016,71.80000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-05-2016,72.27000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-05-2016,72.89000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-04-2016,72.98000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-04-2016,72.84000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-04-2016,73.67000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-04-2016,73.45000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-04-2016,72.47000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-04-2016,72.93000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-04-2016,73.01000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-04-2016,73.22000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-04-2016,73.26000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-04-2016,72.43000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-04-2016,71.51000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-04-2016,71.20000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-04-2016,70.52000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-04-2016,70.27000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-04-2016,70.70000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-04-2016,70.56000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-04-2016,71.75000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-04-2016,71.36000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,31-03-2016,71.55000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-03-2016,71.20000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-03-2016,70.31000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-03-2016,70.48000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-03-2016,71.32000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-03-2016,71.25000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-03-2016,71.13000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-03-2016,70.24000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-03-2016,69.70000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-03-2016,69.58000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-03-2016,69.42000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-03-2016,70.02000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-03-2016,69.81000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-03-2016,69.69000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-03-2016,70.16000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-03-2016,69.65000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-03-2016,69.82000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-03-2016,69.62000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-03-2016,68.85000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-03-2016,67.53000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-02-2016,65.41000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,26-02-2016,65.46000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-02-2016,65.02000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,24-02-2016,65.77000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-02-2016,66.51000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-02-2016,67.61000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-02-2016,67.16000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-02-2016,67.02000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-02-2016,66.32000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-02-2016,65.82000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-02-2016,66.91000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-02-2016,65.03000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-02-2016,65.27000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-02-2016,67.21000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-02-2016,67.91000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-02-2016,69.22000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-02-2016,69.96000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-02-2016,69.11000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,03-02-2016,69.05000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,02-02-2016,69.84000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-02-2016,71.04000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-01-2016,70.89000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-01-2016,69.69000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,27-01-2016,69.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,25-01-2016,69.73000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-01-2016,69.73000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-01-2016,68.38000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,20-01-2016,68.70000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,19-01-2016,69.95000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-01-2016,69.28000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-01-2016,70.57000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-01-2016,71.46000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,13-01-2016,71.73000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,12-01-2016,71.31000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-01-2016,71.90000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-01-2016,72.29000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-01-2016,71.86000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,06-01-2016,73.53000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,05-01-2016,73.70000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,04-01-2016,73.75000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,01-01-2016,75.14000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,31-12-2015,74.88000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,30-12-2015,74.76000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,29-12-2015,75.01000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,28-12-2015,74.96000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,24-12-2015,74.50000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,23-12-2015,74.47000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,22-12-2015,73.96000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,21-12-2015,74.34000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,18-12-2015,73.82000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,17-12-2015,74.40000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,16-12-2015,73.55000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,15-12-2015,73.18000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,14-12-2015,72.87000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,11-12-2015,72.62000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,10-12-2015,73.22000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,09-12-2015,72.58000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,08-12-2015,73.61000
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,07-12-2015,74.18000
