scheme_code,scheme_name,date,nav
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-11-2021,119.52910
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-11-2021,119.47630
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-11-2021,117.73420
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-11-2021,120.52520
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-11-2021,120.38220
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-11-2021,120.97470
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-11-2021,120.70630
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-11-2021,120.60590
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-11-2021,119.55880
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-11-2021,121.29100
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-11-2021,122.17740
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-11-2021,119.44070
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-11-2021,117.03340
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-11-2021,117.40420
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-11-2021,115.54200
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-10-2021,114.38280
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-10-2021,113.88070
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-10-2021,118.22290
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-10-2021,117.34180
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-10-2021,115.60360
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-10-2021,116.74830
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-10-2021,117.20570
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-10-2021,116.98290
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-10-2021,118.44470
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-10-2021,121.07870
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-10-2021,121.08150
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-10-2021,119.79080
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-10-2021,118.52480
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-10-2021,118.24470
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-10-2021,117.63450
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-10-2021,117.16040
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-10-2021,114.41960
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-10-2021,116.18900
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-10-2021,114.83230
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-10-2021,113.18500
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-09-2021,113.22020
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-09-2021,113.11000
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-09-2021,112.58700
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-09-2021,114.08000
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-09-2021,113.98710
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-09-2021,114.89230
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-09-2021,112.72270
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-09-2021,110.61960
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-09-2021,110.10370
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-09-2021,112.03720
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-09-2021,113.74170
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-09-2021,113.83530
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-09-2021,113.36950
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-09-2021,111.78370
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-09-2021,111.42000
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-09-2021,111.10960
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-09-2021,111.03640
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-09-2021,112.21650
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-09-2021,112.15030
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-09-2021,110.74930
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-09-2021,109.78880
101065,quant Mid Cap Fund - Growth Option - Regular Plan,31-08-2021,109.09460
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-08-2021,108.60910
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-08-2021,107.00710
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-08-2021,105.56230
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-08-2021,105.50800
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-08-2021,105.02790
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-08-2021,102.96340
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-08-2021,104.44230
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-08-2021,106.49850
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-08-2021,106.69410
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-08-2021,107.16320
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-08-2021,107.42860
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-08-2021,107.69240
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-08-2021,105.93770
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-08-2021,105.66190
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-08-2021,107.97410
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-08-2021,109.23630
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-08-2021,109.06440
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-08-2021,110.49270
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-08-2021,112.26230
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-08-2021,111.65860
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-07-2021,110.34540
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-07-2021,109.56110
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-07-2021,109.03170
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-07-2021,108.96740
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-07-2021,108.88730
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-07-2021,108.15440
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-07-2021,108.70610
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-07-2021,107.02180
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-07-2021,108.87600
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-07-2021,109.16860
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-07-2021,108.33710
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-07-2021,108.34730
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-07-2021,107.56630
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-07-2021,106.96000
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-07-2021,107.12390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-07-2021,106.92120
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-07-2021,107.96610
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-07-2021,107.35330
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-07-2021,107.01750
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-07-2021,105.99660
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-07-2021,104.97920
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-06-2021,104.68220
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-06-2021,104.43460
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-06-2021,105.08860
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-06-2021,105.24690
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-06-2021,103.88820
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-06-2021,104.11450
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-06-2021,103.82060
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-06-2021,103.12480
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-06-2021,102.63360
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-06-2021,102.62390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-06-2021,103.72880
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-06-2021,104.24190
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-06-2021,104.16550
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-06-2021,103.12010
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-06-2021,102.68840
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-06-2021,101.53760
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-06-2021,102.72660
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-06-2021,102.70780
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-06-2021,101.62070
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-06-2021,101.12620
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-06-2021,100.71300
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-06-2021,99.96390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,31-05-2021,100.85310
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-05-2021,100.42130
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-05-2021,99.98280
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-05-2021,99.69530
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-05-2021,99.83280
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-05-2021,100.33770
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-05-2021,99.62260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-05-2021,99.08430
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-05-2021,99.20290
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-05-2021,99.18850
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-05-2021,98.31950
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-05-2021,97.25580
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-05-2021,99.39770
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-05-2021,99.37130
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-05-2021,97.25720
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-05-2021,95.41900
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-05-2021,94.46260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-05-2021,93.76440
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-05-2021,92.09770
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-05-2021,92.11180
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-04-2021,90.59020
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-04-2021,90.81100
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-04-2021,91.57520
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-04-2021,91.15320
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-04-2021,89.73570
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-04-2021,89.26570
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-04-2021,88.96240
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-04-2021,87.99390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-04-2021,87.24680
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-04-2021,88.27530
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-04-2021,87.42390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-04-2021,87.80420
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-04-2021,87.14330
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-04-2021,91.17430
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-04-2021,89.66290
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-04-2021,88.52710
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-04-2021,87.95430
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-04-2021,87.07020
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-04-2021,86.67810
101065,quant Mid Cap Fund - Growth Option - Regular Plan,31-03-2021,85.32450
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-03-2021,85.81570
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-03-2021,83.84410
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-03-2021,82.94590
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-03-2021,84.39480
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-03-2021,85.91960
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-03-2021,85.63230
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-03-2021,84.67420
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-03-2021,81.88050
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-03-2021,82.25950
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-03-2021,84.22450
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-03-2021,83.70670
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-03-2021,83.73570
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-03-2021,83.91920
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-03-2021,83.99800
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-03-2021,84.00380
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-03-2021,83.24400
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-03-2021,84.71740
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-03-2021,83.84770
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-03-2021,83.49210
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-03-2021,81.82830
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-02-2021,80.16240
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-02-2021,80.39520
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-02-2021,78.82280
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-02-2021,78.54460
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-02-2021,78.32150
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-02-2021,78.98780
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-02-2021,79.79340
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-02-2021,79.79190
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-02-2021,79.73690
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-02-2021,79.92660
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-02-2021,79.98410
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-02-2021,80.09600
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-02-2021,80.17590
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-02-2021,80.15510
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-02-2021,79.83690
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-02-2021,78.88990
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-02-2021,79.16110
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-02-2021,78.83850
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-02-2021,77.58750
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-02-2021,77.15300
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-01-2021,76.08850
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-01-2021,76.46880
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-01-2021,76.51610
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-01-2021,78.09320
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-01-2021,79.16290
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-01-2021,80.23390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-01-2021,81.24020
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-01-2021,81.60350
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-01-2021,80.29620
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-01-2021,81.75670
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-01-2021,82.69360
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-01-2021,82.28130
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-01-2021,82.28580
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-01-2021,82.59260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-01-2021,82.39960
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-01-2021,80.71060
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-01-2021,81.13420
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-01-2021,81.08820
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-01-2021,80.19610
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-01-2021,79.31460
101065,quant Mid Cap Fund - Growth Option - Regular Plan,31-12-2020,78.39420
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-12-2020,78.26430
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-12-2020,78.37310
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-12-2020,78.11300
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-12-2020,77.29620
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-12-2020,76.74520
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-12-2020,75.52910
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-12-2020,74.19070
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-12-2020,77.20410
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-12-2020,76.29160
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-12-2020,75.75680
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-12-2020,75.50120
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-12-2020,75.17530
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-12-2020,74.77800
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-12-2020,74.62600
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-12-2020,74.77080
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-12-2020,74.42130
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-12-2020,74.92940
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-12-2020,73.70280
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-12-2020,72.93490
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-12-2020,72.44820
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-12-2020,71.65260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-11-2020,69.92210
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-11-2020,69.11620
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-11-2020,68.50630
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-11-2020,69.26190
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-11-2020,68.37790
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-11-2020,67.60700
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-11-2020,67.47270
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-11-2020,67.73200
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-11-2020,67.41260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-11-2020,66.45340
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-11-2020,66.17880
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-11-2020,65.71840
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-11-2020,65.71850
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-11-2020,66.29070
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-11-2020,66.13010
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-11-2020,66.01020
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-11-2020,64.55790
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-11-2020,63.94900
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-11-2020,63.63130
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-10-2020,63.52600
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-10-2020,63.12080
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-10-2020,62.84510
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-10-2020,62.86500
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-10-2020,62.67650
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-10-2020,63.49450
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-10-2020,63.12780
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-10-2020,62.85020
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-10-2020,62.97050
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-10-2020,62.81510
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-10-2020,62.84170
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-10-2020,62.25050
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-10-2020,63.47290
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-10-2020,63.48720
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-10-2020,63.66840
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-10-2020,63.88820
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-10-2020,64.46640
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-10-2020,64.31140
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-10-2020,64.57170
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-10-2020,64.09700
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-10-2020,63.45790
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-09-2020,63.41390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-09-2020,63.38500
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-09-2020,63.37900
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-09-2020,62.26360
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-09-2020,61.10400
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-09-2020,62.27010
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-09-2020,61.56280
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-09-2020,62.16180
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-09-2020,64.05250
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-09-2020,63.59300
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-09-2020,63.81610
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-09-2020,62.91160
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-09-2020,62.10020
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-09-2020,61.61270
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-09-2020,61.29330
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-09-2020,60.19090
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-09-2020,60.39760
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-09-2020,61.04340
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-09-2020,60.97790
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-09-2020,62.09510
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-09-2020,61.94950
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-09-2020,61.01570
101065,quant Mid Cap Fund - Growth Option - Regular Plan,31-08-2020,60.39380
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-08-2020,62.98570
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-08-2020,63.13080
101065,quant Mid Cap Fund - Growth Option - Regular Plan,26-08-2020,63.54350
101065,quant Mid Cap Fund - Growth Option - Regular Plan,25-08-2020,63.40400
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-08-2020,63.52690
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-08-2020,62.97970
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-08-2020,62.44800
101065,quant Mid Cap Fund - Growth Option - Regular Plan,19-08-2020,61.84610
101065,quant Mid Cap Fund - Growth Option - Regular Plan,18-08-2020,61.21620
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-08-2020,60.69390
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-08-2020,60.61260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-08-2020,60.70550
101065,quant Mid Cap Fund - Growth Option - Regular Plan,12-08-2020,60.72450
101065,quant Mid Cap Fund - Growth Option - Regular Plan,11-08-2020,60.96260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-08-2020,61.56730
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-08-2020,60.59940
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-08-2020,60.14260
101065,quant Mid Cap Fund - Growth Option - Regular Plan,05-08-2020,59.37330
101065,quant Mid Cap Fund - Growth Option - Regular Plan,04-08-2020,59.33470
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-08-2020,59.08990
101065,quant Mid Cap Fund - Growth Option - Regular Plan,31-07-2020,58.48290
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-07-2020,57.70160
101065,quant Mid Cap Fund - Growth Option - Regular Plan,29-07-2020,58.22410
101065,quant Mid Cap Fund - Growth Option - Regular Plan,28-07-2020,57.45350
101065,quant Mid Cap Fund - Growth Option - Regular Plan,27-07-2020,57.18870
101065,quant Mid Cap Fund - Growth Option - Regular Plan,24-07-2020,57.46790
101065,quant Mid Cap Fund - Growth Option - Regular Plan,23-07-2020,57.76900
101065,quant Mid Cap Fund - Growth Option - Regular Plan,22-07-2020,57.02830
101065,quant Mid Cap Fund - Growth Option - Regular Plan,21-07-2020,56.92870
101065,quant Mid Cap Fund - Growth Option - Regular Plan,20-07-2020,57.21080
101065,quant Mid Cap Fund - Growth Option - Regular Plan,17-07-2020,56.71710
101065,quant Mid Cap Fund - Growth Option - Regular Plan,16-07-2020,56.17780
101065,quant Mid Cap Fund - Growth Option - Regular Plan,15-07-2020,56.12110
101065,quant Mid Cap Fund - Growth Option - Regular Plan,14-07-2020,56.19410
101065,quant Mid Cap Fund - Growth Option - Regular Plan,13-07-2020,56.82840
101065,quant Mid Cap Fund - Growth Option - Regular Plan,10-07-2020,56.50170
101065,quant Mid Cap Fund - Growth Option - Regular Plan,09-07-2020,56.50430
101065,quant Mid Cap Fund - Growth Option - Regular Plan,08-07-2020,56.28240
101065,quant Mid Cap Fund - Growth Option - Regular Plan,07-07-2020,56.15790
101065,quant Mid Cap Fund - Growth Option - Regular Plan,06-07-2020,56.33310
101065,quant Mid Cap Fund - Growth Option - Regular Plan,03-07-2020,55.42660
101065,quant Mid Cap Fund - Growth Option - Regular Plan,02-07-2020,54.80770
101065,quant Mid Cap Fund - Growth Option - Regular Plan,01-07-2020,54.59370
101065,quant Mid Cap Fund - Growth Option - Regular Plan,30-06-2020,54.66860
